Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
59984.0,0.162961382747231,-1.05539914289906,-0.0302658765633591,2.92943459850549,-0.594127562702376,-0.381203053487884,0.949783386341576,-0.340607805906426,-0.945507686227073,0.440284892652446,-0.43742017509262,0.294981757323311,0.918902837035153,0.267942603710893,0.457882989383455,0.638041461386404,-0.642066241138768,-0.140534229890982,-1.25551188752498,0.990265560601235,0.453844132918408,0.122079762437732,-0.605113197216565,0.444033538994027,0.474403866064158,0.086466065783839,-0.111351248830159,0.113296825264105,540.7,0
135187.0,-0.39401505169713,-0.268646556121199,0.0221117806407755,-2.16709423776115,0.645568720630973,-1.65127942810981,0.84991017231673,-0.659348218723694,-0.961475399105797,0.589225445646587,-0.65169588680838,-0.358612398009309,1.25907338419901,-0.606989743665323,-0.638938339155269,0.930525600945408,-0.413406629478875,-1.37641607053332,-0.319118045196241,0.0780474557428709,0.482307486198218,1.85022872073747,0.300726230998974,0.119952759812204,-0.579741849497002,-0.234207331059517,0.249394206584052,0.017930795452629,10.0,0
93565.0,-2.2001771979472746,2.220258449685974,-5.593480280212184,1.4632494413539026,-3.9416610340859966,3.8706118119721684,-0.36556167633638825,-3.884490826198831,-2.7692437961853944,-12.772298106583898,12.0189131816199,-3.1269373596261647,-1.9547792695613908,-5.058662188910727,-0.3723692803640221,1.659991427521814,0.15639278276312774,-0.40970718360249314,3.1293426030007105,-3.10556665660624,0.7317960549926428,1.972593904619837,-0.3838094747714522,-0.5666541482243126,0.04941076763793296,-0.5181086229783591,-0.3139897507265548,0.5253194103333816,239.75,1
36493.0,1.8479352449739284,1.7588348704529668,-15.474204294734152,2.882644640304272,1.3778004096825471,2.054526609507727,-4.2514578869018465,-1.058042340447206,-9.663388534572642,4.03143505114991,3.4958490662606203,0.7651190239447887,-2.260445485112112,2.3984981032062027,-2.3585885324514457,-2.9174153095576325,-3.7014328221163133,1.2646846744295042,-2.4711779591474907,-3.3397262294314287,-0.5258361864418483,0.2583980361795711,0.31741575823736057,-2.02802422921896,-1.510688377503532,-0.44411712134085823,0.4862457837079732,1.6610401970503317,495.49,1
105613.0,0.38843708243926556,-0.626162943043405,-11.26279518171026,0.7401773482612928,4.841062422680947,0.5060654623631797,5.80253735302589,-1.0820840386217245,-9.815821502661658,-1.2485740710553872,5.139495858307679,-4.61593668765809,-3.12779501198771,-2.0957856953776925,-3.749138871319559,3.13965565883069,-20.220218987528305,1.0669628139198757,1.5710295169384516,-0.3509629591019895,0.8761896266835332,1.003414409066798,2.4645410952471387,-0.5489557679790494,1.2016155873537708,-0.6415357138778399,-5.422777515548093,1.0112168592889517,0.0,1
59008.0,1.1780721581468,0.087965179726385,0.843786625561406,0.936893047206807,-0.57485900223409,-0.136303466227406,-0.432633638853673,0.158479370330912,0.208772549048142,0.145215611293947,0.914647556415013,0.477512016600582,-0.554685817574023,0.417535285571743,0.688102723242633,0.813328379929328,-0.946498733747868,0.728695438451654,-0.0776215547925896,-0.146491865533733,-0.0356894328875676,-0.150676461505286,0.0130923980819668,-0.0471403724002473,0.31147069843714,-0.506508500968161,0.0407466001026592,0.0222210611358901,4.99,0
168332.0,0.4211267827687373,-0.8447403809525191,-30.956571370865316,3.930068706901983,5.387488625942759,-2.0361273617213915,2.2322121010234994,1.5417748104087807,-11.519241742748331,1.02574300998171,1.3265915847069616,-0.5229532838678805,0.11625068882885142,-2.095398441278874,-1.5037045712773147,2.281929058812101,1.7067149910913464,-0.18565131925218076,1.659889121651431,0.019963762380140998,2.263856666666902,1.9268099869048383,-1.095398888661246,-0.9015918728171644,0.9237800173355116,0.0847910353140025,-3.592148210685889,0.6984306504853595,13.09,1
140524.0,-0.192514597057297,1.3070586632945,0.77847061684365,2.62789199397682,2.00898114053803,0.636703599268268,1.96864612791799,-1.33502210565691,-0.303426198129741,2.78513917602127,-1.82581496278766,-1.56518699522783,-0.59657848989158,-1.03858167352999,-0.704784688663926,0.385740094189969,-1.53815462209433,-0.489715496436104,-0.687313860042961,-0.0258616619128436,-0.385240346061681,-0.575170024793147,-0.0735967003964636,-1.16273531404979,-0.997134498290366,-0.558701142012139,-1.67481214225962,-0.959688915465136,12.0,0
20202.0,-4.5456272987670125,6.063781107968826,-9.656199734210492,-0.2595126904133811,2.2839037357661387,-2.543179991547052,-9.556387579605328,-0.8497431963770387,-10.317862609282976,-13.885480078039832,-1.1158116657363948,0.07980476442048534,0.13476628731215612,3.44242199594215,-1.7503097273709085,0.04754140680481811,-25.1627993693248,1.548579224655208,2.7382175712101464,0.47817459337784207,-0.8454276561925353,1.3738720148065542,1.3601840432383605,-0.6574177906084501,-0.6967507731780992,-0.2994957642615038,0.26567048174615854,1.1936013761470876,315.19,1
41231.0,-0.968022619778797,0.283276520452264,1.79491100514414,0.757897292995086,0.602347853986335,-0.409926450777226,0.743224771743191,-0.135702441433379,-0.793238793203254,0.351282552213677,0.807317817292537,0.228351134716995,-0.599387281625151,-0.092619805842761,-1.48171005844137,0.738584603573693,-0.869990164811914,-0.203416528417372,-0.683195728612672,-0.0782966397832213,-0.128798986441482,-0.355294077347017,0.0295801167466575,0.334239959958603,-0.610975908550192,0.504613870870201,-0.249345246152827,-0.0394780728209325,60.08,0
